"date","energy_label","main_refinancing_rate"
2023-06-02,"C",3.75
2023-06-02,"C",3.75
2023-06-02,"B",3.75
2023-06-02,"D",3.75
2023-06-02,"G",3.75
2023-06-02,"B",3.75
2023-06-02,"C",3.75
2023-06-02,"B",3.75
2023-06-02,"B",3.75
2023-06-02,"D",3.75
2023-06-02,"B",3.75
2023-06-02,"C",3.75
2023-06-02,"C",3.75
2023-06-02,"C",3.75
2023-06-02,"C",3.75
2023-06-02,"B",3.75
2023-06-02,"≥A",3.75
2023-06-02,"≥A",3.75
2023-06-02,"D",3.75
2023-06-02,"C",3.75
2023-06-02,"C",3.75
2023-06-02,"≥A",3.75
2023-06-02,"E",3.75
2023-06-02,"≥A",3.75
2023-06-02,"C",3.75
2023-06-02,"≥A",3.75
2023-06-02,"C",3.75
2023-06-02,"C",3.75
2023-06-02,"D",3.75
2023-06-02,"G",3.75
2023-06-02,"B",3.75
2023-06-02,"C",3.75
2023-06-02,"C",3.75
2023-06-02,"F",3.75
2023-06-02,"B",3.75
2023-06-02,"C",3.75
2023-06-02,"≥A",3.75
2023-06-02,"≥A",3.75
2023-06-02,"B",3.75
2023-06-02,"≥A",3.75
2023-06-02,"B",3.75
2023-06-02,"D",3.75
2023-06-02,"C",3.75
2023-06-02,"D",3.75
2023-06-02,"C",3.75
2023-06-02,"D",3.75
2023-06-02,"B",3.75
2023-06-02,"≥A",3.75
2023-06-02,"C",3.75
2023-06-02,"B",3.75
2023-06-02,"E",3.75
2023-06-02,"C",3.75
2023-06-02,"C",3.75
2023-06-02,"≥A",3.75
2023-06-02,"≥A",3.75
2023-06-02,"C",3.75
2023-06-02,"B",3.75
2023-06-02,"D",3.75
2023-06-02,"C",3.75
2023-06-02,"D",3.75
2023-06-02,"G",3.75
2023-06-02,"≥A",3.75
2023-06-02,"C",3.75
2023-06-02,"D",3.75
2023-06-02,"≥A",3.75
2023-06-02,"C",3.75
2023-06-02,"C",3.75
2023-06-02,"C",3.75
2023-06-02,"C",3.75
2023-06-02,"≥A",3.75
2023-06-02,"C",3.75
2023-06-02,"≥A",3.75
2023-06-02,"D",3.75
2023-06-02,"E",3.75
2023-06-02,"B",3.75
2023-06-02,"C",3.75
2023-06-02,"C",3.75
2023-06-02,"B",3.75
2023-06-02,"F",3.75
2023-06-02,"≥A",3.75
2023-06-02,"≥A",3.75
2023-06-02,"C",3.75
2023-06-03,"≥A",3.75
2023-06-03,"≥A",3.75
2023-06-03,"E",3.75
2023-06-03,"F",3.75
2023-06-03,"≥A",3.75
2023-06-03,"≥A",3.75
2023-06-03,"≥A",3.75
2023-06-03,"≥A",3.75
2023-06-03,"≥A",3.75
2023-06-03,"≥A",3.75
2023-06-03,"D",3.75
2023-06-03,"C",3.75
2023-06-03,"B",3.75
2023-06-03,"F",3.75
2023-06-03,"F",3.75
2023-06-03,"≥A",3.75
2023-06-03,"≥A",3.75
2023-06-03,"C",3.75
2023-06-03,"C",3.75
2023-06-03,"≥A",3.75
2023-06-03,"≥A",3.75
2023-06-03,"≥A",3.75
2023-06-03,"C",3.75
2023-06-03,"B",3.75
2023-06-03,"D",3.75
2023-06-03,"B",3.75
2023-06-03,"C",3.75
2023-06-03,"D",3.75
2023-06-03,"≥A",3.75
2023-06-03,"D",3.75
2023-06-03,"C",3.75
2023-06-03,"C",3.75
2023-06-03,"C",3.75
2023-06-03,"C",3.75
2023-06-03,"B",3.75
2023-06-03,"≥A",3.75
2023-06-03,"C",3.75
2023-06-03,"B",3.75
2023-06-04,"G",3.75
2023-06-04,"≥A",3.75
2023-06-04,"≥A",3.75
2023-06-04,"B",3.75
2023-06-04,"B",3.75
2023-06-04,"B",3.75
2023-06-04,"≥A",3.75
2023-06-04,"B",3.75
2023-06-04,"B",3.75
2023-06-04,"C",3.75
2023-06-04,"≥A",3.75
2023-06-04,"C",3.75
2023-06-04,"C",3.75
2023-06-04,"≥A",3.75
2023-06-04,"C",3.75
2023-06-04,"F",3.75
2023-06-04,"B",3.75
2023-06-04,"B",3.75
2023-06-04,"≥A",3.75
2023-06-04,"B",3.75
2023-06-04,"≥A",3.75
2023-06-04,"B",3.75
2023-06-05,"C",3.75
2023-06-05,"≥A",3.75
2023-06-05,"C",3.75
2023-06-05,"C",3.75
2023-06-05,"≥A",3.75
2023-06-05,"G",3.75
2023-06-05,"C",3.75
2023-06-05,"F",3.75
2023-06-05,"C",3.75
2023-06-05,"C",3.75
2023-06-05,"E",3.75
2023-06-05,"B",3.75
2023-06-05,"C",3.75
2023-06-05,"C",3.75
2023-06-05,"≥A",3.75
2023-06-05,"F",3.75
2023-06-05,"≥A",3.75
2023-06-05,"D",3.75
2023-06-05,"B",3.75
2023-06-05,"C",3.75
2023-06-05,"B",3.75
2023-06-05,"≥A",3.75
2023-06-05,"E",3.75
2023-06-05,"B",3.75
2023-06-05,"B",3.75
2023-06-05,"B",3.75
2023-06-05,"B",3.75
2023-06-05,"B",3.75
2023-06-05,"≥A",3.75
2023-06-05,"B",3.75
2023-06-05,"≥A",3.75
2023-06-05,"C",3.75
2023-06-05,"≥A",3.75
2023-06-05,"B",3.75
2023-06-05,"D",3.75
2023-06-05,"D",3.75
2023-06-05,"B",3.75
2023-06-05,"≥A",3.75
2023-06-05,"B",3.75
2023-06-05,"C",3.75
2023-06-05,"B",3.75
2023-06-05,"≥A",3.75
2023-06-05,"≥A",3.75
2023-06-05,"G",3.75
2023-06-05,"B",3.75
2023-06-05,"C",3.75
2023-06-05,"C",3.75
2023-06-05,"≥A",3.75
2023-06-05,"≥A",3.75
2023-06-05,"C",3.75
2023-06-05,"C",3.75
2023-06-05,"C",3.75
2023-06-05,"G",3.75
2023-06-05,"C",3.75
2023-06-05,"≥A",3.75
2023-06-05,"B",3.75
2023-06-05,"C",3.75
2023-06-05,"≥A",3.75
2023-06-05,"≥A",3.75
2023-06-05,"≥A",3.75
2023-06-05,"C",3.75
2023-06-05,"C",3.75
2023-06-05,"C",3.75
2023-06-05,"C",3.75
2023-06-05,"D",3.75
2023-06-05,"C",3.75
2023-06-05,"E",3.75
2023-06-05,"E",3.75
2023-06-05,"C",3.75
2023-06-05,"D",3.75
2023-06-05,"F",3.75
2023-06-05,"B",3.75
2023-06-05,"D",3.75
2023-06-05,"D",3.75
2023-06-05,"C",3.75
2023-06-05,"C",3.75
2023-06-05,"C",3.75
2023-06-05,"≥A",3.75
2023-06-05,"E",3.75
2023-06-05,"C",3.75
2023-06-05,"E",3.75
2023-06-05,"E",3.75
2023-06-05,"C",3.75
2023-06-05,"D",3.75
2023-06-05,"C",3.75
2023-06-05,"D",3.75
2023-06-05,"≥A",3.75
2023-06-05,"≥A",3.75
2023-06-05,"C",3.75
2023-06-05,"B",3.75
2023-06-05,"E",3.75
2023-06-05,"C",3.75
2023-06-05,"≥A",3.75
2023-06-05,"≥A",3.75
2023-06-05,"C",3.75
2023-06-05,"C",3.75
2023-06-05,"≥A",3.75
2023-06-05,"E",3.75
2023-06-05,"B",3.75
2023-06-05,"E",3.75
2023-06-05,"B",3.75
2023-06-05,"D",3.75
2023-06-05,"E",3.75
2023-06-05,"G",3.75
2023-06-05,"C",3.75
2023-06-05,"D",3.75
2023-06-05,"E",3.75
2023-06-05,"≥A",3.75
2023-06-05,"B",3.75
2023-06-05,"C",3.75
2023-06-05,"≥A",3.75
2023-06-05,"D",3.75
2023-06-05,"C",3.75
2023-06-05,"E",3.75
2023-06-05,"≥A",3.75
2023-06-05,"B",3.75
2023-06-05,"≥A",3.75
2023-06-05,"≥A",3.75
2023-06-05,"E",3.75
2023-06-05,"B",3.75
2023-06-05,"C",3.75
2023-06-05,"B",3.75
2023-06-05,"≥A",3.75
2023-06-05,"≥A",3.75
2023-06-05,"D",3.75
2023-06-05,"G",3.75
2023-06-05,"C",3.75
2023-06-05,"≥A",3.75
2023-06-05,"F",3.75
2023-06-05,"≥A",3.75
2023-06-05,"B",3.75
2023-06-05,"F",3.75
2023-06-05,"C",3.75
2023-06-05,"≥A",3.75
2023-06-05,"≥A",3.75
2023-06-05,"≥A",3.75
2023-06-05,"≥A",3.75
2023-06-05,"≥A",3.75
2023-06-05,"C",3.75
2023-06-05,"C",3.75
2023-06-05,"≥A",3.75
2023-06-05,"≥A",3.75
2023-06-05,"C",3.75
2023-06-05,"≥A",3.75
2023-06-05,"B",3.75
2023-06-05,"≥A",3.75
2023-06-05,"≥A",3.75
2023-06-05,"C",3.75
2023-06-05,"E",3.75
2023-06-05,"≥A",3.75
2023-06-05,"B",3.75
2023-06-05,"≥A",3.75
2023-06-05,"D",3.75
2023-06-05,"E",3.75
2023-06-05,"D",3.75
2023-06-05,"C",3.75
2023-06-05,"≥A",3.75
2023-06-05,"≥A",3.75
2023-06-05,"D",3.75
2023-06-05,"C",3.75
2023-06-05,"F",3.75
2023-06-05,"C",3.75
2023-06-05,"≥A",3.75
2023-06-05,"C",3.75
2023-06-05,"B",3.75
2023-06-05,"≥A",3.75
2023-06-05,"C",3.75
2023-06-05,"C",3.75
2023-06-05,"C",3.75
2023-06-05,"≥A",3.75
2023-06-05,"B",3.75
2023-06-05,"B",3.75
2023-06-05,"≥A",3.75
2023-06-05,"≥A",3.75
2023-06-05,"≥A",3.75
2023-06-05,"E",3.75
2023-06-05,"C",3.75
2023-06-05,"C",3.75
2023-06-06,"B",3.75
2023-06-06,"≥A",3.75
2023-06-06,"B",3.75
2023-06-06,"B",3.75
2023-06-06,"C",3.75
2023-06-06,"≥A",3.75
2023-06-06,"B",3.75
2023-06-06,"≥A",3.75
2023-06-06,"D",3.75
2023-06-06,"≥A",3.75
2023-06-06,"≥A",3.75
2023-06-06,"E",3.75
2023-06-06,"≥A",3.75
2023-06-06,"E",3.75
2023-06-06,"C",3.75
2023-06-06,"C",3.75
2023-06-06,"E",3.75
2023-06-06,"B",3.75
2023-06-06,"B",3.75
2023-06-06,"≥A",3.75
2023-06-06,"C",3.75
2023-06-06,"C",3.75
2023-06-06,"≥A",3.75
2023-06-06,"≥A",3.75
2023-06-06,"E",3.75
2023-06-06,"E",3.75
2023-06-06,"C",3.75
2023-06-06,"B",3.75
2023-06-06,"C",3.75
2023-06-06,"≥A",3.75
2023-06-06,"D",3.75
2023-06-06,"C",3.75
2023-06-06,"E",3.75
2023-06-06,"≥A",3.75
2023-06-06,"≥A",3.75
2023-06-06,"D",3.75
2023-06-06,"C",3.75
2023-06-06,"B",3.75
2023-06-06,"≥A",3.75
2023-06-06,"D",3.75
2023-06-06,"≥A",3.75
2023-06-06,"≥A",3.75
2023-06-06,"C",3.75
2023-06-06,"F",3.75
2023-06-06,"C",3.75
2023-06-06,"C",3.75
2023-06-06,"E",3.75
2023-06-06,"E",3.75
2023-06-06,"C",3.75
2023-06-06,"≥A",3.75
2023-06-06,"C",3.75
2023-06-06,"B",3.75
2023-06-06,"≥A",3.75
2023-06-06,"B",3.75
2023-06-06,"E",3.75
2023-06-06,"≥A",3.75
2023-06-06,"≥A",3.75
2023-06-06,"D",3.75
2023-06-06,"C",3.75
2023-06-06,"D",3.75
2023-06-06,"B",3.75
2023-06-06,"B",3.75
2023-06-06,"B",3.75
2023-06-06,"E",3.75
2023-06-06,"D",3.75
2023-06-06,"≥A",3.75
2023-06-06,"B",3.75
2023-06-06,"D",3.75
2023-06-06,"B",3.75
2023-06-06,"D",3.75
2023-06-06,"B",3.75
2023-06-06,"D",3.75
2023-06-06,"≥A",3.75
2023-06-06,"D",3.75
2023-06-06,"C",3.75
2023-06-06,"≥A",3.75
2023-06-06,"≥A",3.75
2023-06-06,"B",3.75
2023-06-06,"E",3.75
2023-06-06,"≥A",3.75
2023-06-06,"C",3.75
2023-06-06,"B",3.75
2023-06-06,"≥A",3.75
2023-06-06,"≥A",3.75
2023-06-06,"C",3.75
2023-06-06,"B",3.75
2023-06-06,"C",3.75
2023-06-06,"G",3.75
2023-06-06,"≥A",3.75
2023-06-06,"D",3.75
2023-06-06,"B",3.75
2023-06-06,"≥A",3.75
2023-06-06,"≥A",3.75
2023-06-06,"E",3.75
2023-06-06,"E",3.75
2023-06-06,"E",3.75
2023-06-06,"C",3.75
2023-06-06,"C",3.75
2023-06-06,"E",3.75
2023-06-06,"C",3.75
2023-06-06,"C",3.75
2023-06-06,"B",3.75
2023-06-06,"B",3.75
2023-06-06,"C",3.75
2023-06-06,"≥A",3.75
2023-06-06,"C",3.75
2023-06-06,"E",3.75
2023-06-06,"C",3.75
2023-06-06,"D",3.75
2023-06-06,"D",3.75
2023-06-06,"D",3.75
2023-06-06,"≥A",3.75
2023-06-06,"D",3.75
2023-06-06,"D",3.75
2023-06-06,"≥A",3.75
2023-06-06,"C",3.75
2023-06-06,"≥A",3.75
2023-06-06,"D",3.75
2023-06-06,"B",3.75
2023-06-06,"≥A",3.75
2023-06-06,"C",3.75
2023-06-06,"C",3.75
2023-06-06,"B",3.75
2023-06-06,"D",3.75
2023-06-06,"≥A",3.75
2023-06-06,"F",3.75
2023-06-06,"C",3.75
2023-06-06,"≥A",3.75
2023-06-06,"C",3.75
2023-06-06,"B",3.75
2023-06-06,"E",3.75
2023-06-06,"B",3.75
2023-06-06,"≥A",3.75
2023-06-06,"≥A",3.75
2023-06-06,"C",3.75
2023-06-06,"C",3.75
2023-06-06,"≥A",3.75
2023-06-06,"≥A",3.75
2023-06-06,"C",3.75
2023-06-06,"C",3.75
2023-06-06,"D",3.75
2023-06-06,"C",3.75
2023-06-06,"C",3.75
2023-06-06,"E",3.75
2023-06-06,"D",3.75
2023-06-06,"C",3.75
2023-06-06,"C",3.75
2023-06-06,"C",3.75
2023-06-06,"B",3.75
2023-06-06,"B",3.75
2023-06-06,"≥A",3.75
2023-06-06,"C",3.75
2023-06-06,"B",3.75
2023-06-06,"E",3.75
2023-06-06,"≥A",3.75
2023-06-06,"≥A",3.75
2023-06-06,"C",3.75
2023-06-06,"B",3.75
2023-06-06,"C",3.75
2023-06-06,"≥A",3.75
2023-06-06,"≥A",3.75
2023-06-06,"C",3.75
2023-06-06,"B",3.75
2023-06-06,"≥A",3.75
2023-06-06,"C",3.75
2023-06-06,"B",3.75
2023-06-06,"≥A",3.75
2023-06-06,"B",3.75
2023-06-06,"C",3.75
2023-06-06,"≥A",3.75
2023-06-06,"C",3.75
2023-06-06,"C",3.75
2023-06-06,"D",3.75
2023-06-06,"≥A",3.75
2023-06-06,"F",3.75
2023-06-06,"C",3.75
2023-06-06,"B",3.75
2023-06-06,"B",3.75
2023-06-06,"D",3.75
2023-06-06,"E",3.75
2023-06-06,"C",3.75
2023-06-06,"≥A",3.75
2023-06-06,"≥A",3.75
2023-06-06,"≥A",3.75
2023-06-06,"E",3.75
2023-06-06,"C",3.75
2023-06-06,"C",3.75
2023-06-06,"C",3.75
2023-06-06,"C",3.75
2023-06-06,"≥A",3.75
2023-06-06,"B",3.75
2023-06-06,"C",3.75
2023-06-06,"C",3.75
2023-06-06,"E",3.75
2023-06-06,"≥A",3.75
2023-06-06,"B",3.75
2023-06-06,"E",3.75
2023-06-06,"C",3.75
2023-06-06,"C",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"C",3.75
2023-06-07,"D",3.75
2023-06-07,"B",3.75
2023-06-07,"B",3.75
2023-06-07,"B",3.75
2023-06-07,"D",3.75
2023-06-07,"C",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"B",3.75
2023-06-07,"C",3.75
2023-06-07,"C",3.75
2023-06-07,"≥A",3.75
2023-06-07,"B",3.75
2023-06-07,"≥A",3.75
2023-06-07,"D",3.75
2023-06-07,"D",3.75
2023-06-07,"D",3.75
2023-06-07,"B",3.75
2023-06-07,"C",3.75
2023-06-07,"C",3.75
2023-06-07,"C",3.75
2023-06-07,"≥A",3.75
2023-06-07,"B",3.75
2023-06-07,"D",3.75
2023-06-07,"B",3.75
2023-06-07,"F",3.75
2023-06-07,"C",3.75
2023-06-07,"≥A",3.75
2023-06-07,"E",3.75
2023-06-07,"≥A",3.75
2023-06-07,"C",3.75
2023-06-07,"≥A",3.75
2023-06-07,"C",3.75
2023-06-07,"C",3.75
2023-06-07,"B",3.75
2023-06-07,"G",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"C",3.75
2023-06-07,"C",3.75
2023-06-07,"B",3.75
2023-06-07,"D",3.75
2023-06-07,"D",3.75
2023-06-07,"C",3.75
2023-06-07,"C",3.75
2023-06-07,"B",3.75
2023-06-07,"C",3.75
2023-06-07,"C",3.75
2023-06-07,"C",3.75
2023-06-07,"B",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"D",3.75
2023-06-07,"B",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"C",3.75
2023-06-07,"F",3.75
2023-06-07,"C",3.75
2023-06-07,"B",3.75
2023-06-07,"C",3.75
2023-06-07,"B",3.75
2023-06-07,"B",3.75
2023-06-07,"≥A",3.75
2023-06-07,"B",3.75
2023-06-07,"≥A",3.75
2023-06-07,"C",3.75
2023-06-07,"≥A",3.75
2023-06-07,"F",3.75
2023-06-07,"C",3.75
2023-06-07,"C",3.75
2023-06-07,"C",3.75
2023-06-07,"B",3.75
2023-06-07,"C",3.75
2023-06-07,"≥A",3.75
2023-06-07,"C",3.75
2023-06-07,"E",3.75
2023-06-07,"≥A",3.75
2023-06-07,"C",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"B",3.75
2023-06-07,"C",3.75
2023-06-07,"C",3.75
2023-06-07,"D",3.75
2023-06-07,"C",3.75
2023-06-07,"≥A",3.75
2023-06-07,"C",3.75
2023-06-07,"B",3.75
2023-06-07,"C",3.75
2023-06-07,"≥A",3.75
2023-06-07,"G",3.75
2023-06-07,"≥A",3.75
2023-06-07,"D",3.75
2023-06-07,"B",3.75
2023-06-07,"≥A",3.75
2023-06-07,"C",3.75
2023-06-07,"B",3.75
2023-06-07,"≥A",3.75
2023-06-07,"C",3.75
2023-06-07,"C",3.75
2023-06-07,"C",3.75
2023-06-07,"C",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"B",3.75
2023-06-07,"C",3.75
2023-06-07,"D",3.75
2023-06-07,"B",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"C",3.75
2023-06-07,"C",3.75
2023-06-07,"B",3.75
2023-06-07,"E",3.75
2023-06-07,"E",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"C",3.75
2023-06-07,"≥A",3.75
2023-06-07,"D",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"B",3.75
2023-06-07,"B",3.75
2023-06-07,"C",3.75
2023-06-07,"B",3.75
2023-06-07,"C",3.75
2023-06-07,"F",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"B",3.75
2023-06-07,"C",3.75
2023-06-07,"B",3.75
2023-06-07,"F",3.75
2023-06-07,"C",3.75
2023-06-07,"B",3.75
2023-06-07,"C",3.75
2023-06-07,"≥A",3.75
2023-06-07,"F",3.75
2023-06-07,"≥A",3.75
2023-06-07,"F",3.75
2023-06-07,"E",3.75
2023-06-07,"C",3.75
2023-06-07,"C",3.75
2023-06-07,"≥A",3.75
2023-06-07,"D",3.75
2023-06-07,"C",3.75
2023-06-07,"C",3.75
2023-06-07,"D",3.75
2023-06-07,"C",3.75
2023-06-07,"C",3.75
2023-06-07,"E",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"C",3.75
2023-06-07,"C",3.75
2023-06-07,"D",3.75
2023-06-07,"B",3.75
2023-06-07,"C",3.75
2023-06-07,"C",3.75
2023-06-07,"G",3.75
2023-06-07,"D",3.75
2023-06-07,"B",3.75
2023-06-07,"F",3.75
2023-06-07,"C",3.75
2023-06-07,"B",3.75
2023-06-07,"C",3.75
2023-06-07,"B",3.75
2023-06-07,"E",3.75
2023-06-07,"≥A",3.75
2023-06-07,"G",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"C",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"C",3.75
2023-06-07,"B",3.75
2023-06-07,"B",3.75
2023-06-07,"≥A",3.75
2023-06-07,"D",3.75
2023-06-07,"D",3.75
2023-06-07,"C",3.75
2023-06-07,"C",3.75
2023-06-07,"D",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"D",3.75
2023-06-07,"E",3.75
2023-06-07,"D",3.75
2023-06-07,"B",3.75
2023-06-07,"C",3.75
2023-06-07,"B",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"C",3.75
2023-06-07,"F",3.75
2023-06-07,"C",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"F",3.75
2023-06-07,"E",3.75
2023-06-07,"D",3.75
2023-06-07,"D",3.75
2023-06-07,"D",3.75
2023-06-07,"≥A",3.75
2023-06-07,"E",3.75
2023-06-07,"C",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"C",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"≥A",3.75
2023-06-07,"C",3.75
2023-06-07,"C",3.75
2023-06-07,"C",3.75
2023-06-08,"≥A",3.75
2023-06-08,"D",3.75
2023-06-08,"B",3.75
2023-06-08,"C",3.75
2023-06-08,"G",3.75
2023-06-08,"≥A",3.75
2023-06-08,"≥A",3.75
2023-06-08,"≥A",3.75
2023-06-08,"B",3.75
2023-06-08,"E",3.75
2023-06-08,"F",3.75
2023-06-08,"C",3.75
2023-06-08,"C",3.75
2023-06-08,"D",3.75
2023-06-08,"B",3.75
2023-06-08,"E",3.75
2023-06-08,"≥A",3.75
2023-06-08,"C",3.75
2023-06-08,"B",3.75
2023-06-08,"≥A",3.75
2023-06-08,"G",3.75
2023-06-08,"≥A",3.75
2023-06-08,"C",3.75
2023-06-08,"B",3.75
2023-06-08,"≥A",3.75
2023-06-08,"C",3.75
2023-06-08,"≥A",3.75
2023-06-08,"B",3.75
2023-06-08,"B",3.75
2023-06-08,"≥A",3.75
2023-06-08,"≥A",3.75
2023-06-08,"C",3.75
2023-06-08,"C",3.75
2023-06-08,"C",3.75
2023-06-08,"C",3.75
2023-06-08,"≥A",3.75
2023-06-08,"B",3.75
2023-06-08,"C",3.75
2023-06-08,"D",3.75
2023-06-08,"C",3.75
2023-06-08,"B",3.75
2023-06-08,"C",3.75
2023-06-08,"≥A",3.75
2023-06-08,"B",3.75
2023-06-08,"≥A",3.75
2023-06-08,"C",3.75
2023-06-08,"C",3.75
2023-06-08,"C",3.75
2023-06-08,"≥A",3.75
2023-06-08,"B",3.75
2023-06-08,"C",3.75
2023-06-08,"≥A",3.75
2023-06-08,"C",3.75
2023-06-08,"E",3.75
2023-06-08,"C",3.75
2023-06-08,"B",3.75
2023-06-08,"C",3.75
2023-06-08,"C",3.75
2023-06-08,"D",3.75
2023-06-08,"B",3.75
2023-06-08,"B",3.75
2023-06-08,"E",3.75
2023-06-08,"D",3.75
2023-06-08,"B",3.75
2023-06-08,"E",3.75
2023-06-08,"F",3.75
2023-06-08,"≥A",3.75
2023-06-08,"B",3.75
2023-06-08,"F",3.75
2023-06-08,"≥A",3.75
2023-06-08,"E",3.75
2023-06-08,"C",3.75
2023-06-08,"D",3.75
2023-06-08,"C",3.75
2023-06-08,"F",3.75
2023-06-08,"≥A",3.75
2023-06-08,"C",3.75
2023-06-08,"C",3.75
2023-06-08,"C",3.75
2023-06-08,"D",3.75
2023-06-08,"E",3.75
2023-06-08,"B",3.75
2023-06-08,"C",3.75
2023-06-08,"D",3.75
2023-06-08,"≥A",3.75
2023-06-08,"G",3.75
2023-06-08,"D",3.75
2023-06-08,"C",3.75
2023-06-08,"B",3.75
2023-06-08,"≥A",3.75
2023-06-08,"C",3.75
2023-06-08,"D",3.75
2023-06-08,"E",3.75
2023-06-08,"C",3.75
2023-06-08,"B",3.75
2023-06-08,"C",3.75
2023-06-08,"≥A",3.75
2023-06-08,"≥A",3.75
2023-06-08,"C",3.75
2023-06-08,"D",3.75
2023-06-08,"D",3.75
2023-06-08,"≥A",3.75
2023-06-08,"C",3.75
2023-06-08,"D",3.75
2023-06-08,"≥A",3.75
2023-06-08,"≥A",3.75
2023-06-08,"E",3.75
2023-06-08,"C",3.75
2023-06-08,"≥A",3.75
2023-06-08,"B",3.75
2023-06-08,"≥A",3.75
2023-06-08,"B",3.75
2023-06-08,"B",3.75
2023-06-08,"C",3.75
2023-06-08,"E",3.75
2023-06-08,"F",3.75
2023-06-08,"E",3.75
2023-06-08,"B",3.75
2023-06-08,"B",3.75
2023-06-08,"≥A",3.75
2023-06-08,"C",3.75
2023-06-08,"≥A",3.75
2023-06-08,"G",3.75
2023-06-08,"C",3.75
2023-06-08,"C",3.75
2023-06-08,"C",3.75
2023-06-08,"G",3.75
2023-06-08,"C",3.75
2023-06-08,"E",3.75
2023-06-08,"≥A",3.75
2023-06-08,"≥A",3.75
2023-06-08,"B",3.75
2023-06-08,"≥A",3.75
2023-06-08,"B",3.75
2023-06-08,"C",3.75
2023-06-08,"C",3.75
2023-06-08,"≥A",3.75
2023-06-08,"D",3.75
2023-06-08,"D",3.75
2023-06-08,"C",3.75
2023-06-08,"C",3.75
2023-06-08,"D",3.75
2023-06-08,"E",3.75
2023-06-08,"≥A",3.75
2023-06-08,"B",3.75
2023-06-08,"F",3.75
2023-06-08,"G",3.75
2023-06-08,"D",3.75
2023-06-08,"C",3.75
2023-06-08,"C",3.75
2023-06-08,"≥A",3.75
2023-06-08,"D",3.75
2023-06-08,"B",3.75
2023-06-08,"E",3.75
2023-06-08,"B",3.75
2023-06-08,"E",3.75
2023-06-08,"C",3.75
2023-06-08,"D",3.75
2023-06-08,"C",3.75
2023-06-08,"≥A",3.75
2023-06-08,"G",3.75
2023-06-08,"≥A",3.75
2023-06-08,"≥A",3.75
2023-06-08,"C",3.75
2023-06-08,"B",3.75
2023-06-08,"E",3.75
2023-06-08,"C",3.75
2023-06-08,"C",3.75
2023-06-08,"D",3.75
2023-06-08,"D",3.75
2023-06-08,"D",3.75
2023-06-08,"C",3.75
2023-06-08,"≥A",3.75
2023-06-08,"D",3.75
2023-06-08,"B",3.75
2023-06-08,"B",3.75
2023-06-08,"B",3.75
2023-06-08,"B",3.75
2023-06-08,"F",3.75
2023-06-08,"C",3.75
2023-06-08,"G",3.75
2023-06-08,"B",3.75
2023-06-08,"C",3.75
2023-06-08,"C",3.75
2023-06-08,"C",3.75
2023-06-08,"≥A",3.75
2023-06-08,"C",3.75
2023-06-08,"G",3.75
2023-06-08,"≥A",3.75
2023-06-08,"D",3.75
2023-06-08,"≥A",3.75
2023-06-08,"D",3.75
2023-06-08,"C",3.75
2023-06-08,"D",3.75
2023-06-08,"B",3.75
2023-06-08,"C",3.75
2023-06-08,"D",3.75
2023-06-08,"D",3.75
2023-06-08,"C",3.75
2023-06-08,"≥A",3.75
2023-06-08,"≥A",3.75
2023-06-08,"D",3.75
2023-06-08,"≥A",3.75
2023-06-08,"≥A",3.75
2023-06-08,"≥A",3.75
2023-06-08,"C",3.75
2023-06-08,"B",3.75
2023-06-08,"C",3.75
2023-06-08,"C",3.75
